,id,clonesize,honeybee,bumbles,andrena,osmia,MaxOfUpperTRange,MinOfUpperTRange,AverageOfUpperTRange,MaxOfLowerTRange,MinOfLowerTRange,AverageOfLowerTRange,RainingDays,AverageRainingDays,fruitset,fruitmass,seeds,yield
1185,1185,25.0,0.5,0.25,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.526681783,0.445284233,35.01862394,6942.3963
1186,1186,25.0,0.5,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.342841074,0.388819023,28.94869929,3471.19214
1187,1187,25.0,0.5,0.38,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.46751899,0.43491928,35.82485206,5150.94289
1188,1188,25.0,0.5,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.496636394,0.446434723,35.97225667,5033.68556
1189,1189,12.5,0.25,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.487117428,0.426678021,33.97877886,5914.16491
1190,1190,12.5,0.25,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.447115975,0.424609234,33.23980604,5711.85174
1191,1191,12.5,0.25,0.38,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.62809913,0.5145695,43.68715255,8307.38018
1192,1192,12.5,0.25,0.25,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.469150447,0.43226586,33.3649925,5544.62172
1193,1193,12.5,0.25,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.603524723,0.502786993,42.40950749,7231.02778
1194,1194,25.0,0.5,0.25,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.492545864,0.44252903,35.88401108,5503.09583
1195,1195,25.0,0.5,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.384633032,0.435764199,30.68639758,2452.68075
1196,1196,25.0,0.25,0.25,0.25,0.38,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.346410766,0.381767872,29.97539813,3387.78516
1197,1197,25.0,0.5,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.559215109,0.479010781,39.33656697,6862.90839
1198,1198,25.0,0.5,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.527189908,0.463020067,37.78237359,6328.89332
1199,1199,12.5,0.25,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.594568429,0.495912854,41.21921269,7998.35059
1200,1200,12.5,0.25,0.25,0.38,0.25,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.488014406,0.448887241,35.43484314,6033.77856
1201,1201,37.5,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.407072571,0.409862936,31.79765098,4254.82514
1202,1202,25.0,0.5,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.38581266,0.401537849,30.7671091,3900.34404
1203,1203,25.0,0.5,0.38,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.456503309,0.426746554,32.26534639,1945.53061
1204,1204,12.5,0.25,0.25,0.75,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.579981861,0.483702858,39.92972033,7122.49056
1205,1205,25.0,0.5,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.432911682,0.391524096,34.68201491,5684.14351
1206,1206,37.5,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.363981224,0.388821721,29.55021089,8007.20621
1207,1207,25.0,0.5,0.25,0.75,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.582848693,0.48648622,40.37019338,7443.62446
1208,1208,25.0,0.5,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.567975637,0.471713424,38.6454264,6614.21931
1209,1209,12.5,0.25,0.25,0.25,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.538550337,0.47653588,39.04659266,6772.93347
1210,1210,25.0,0.5,0.38,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.564794821,0.467558508,37.96686445,6315.23321
1211,1211,12.5,0.25,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.612633396,0.50404651,42.93997745,7521.71436
1212,1212,25.0,0.5,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.502842336,0.450498441,36.8469565,6125.69538
1213,1213,12.5,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.41016336,0.407609786,32.41723682,4163.82304
1214,1214,25.0,0.5,0.38,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.438444733,0.426679269,31.23191007,4218.32799
1215,1215,12.5,0.25,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.603371908,0.500653697,45.48708185,8211.0795
1216,1216,25.0,0.5,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.363726236,0.391441876,29.73999168,3631.90544
1217,1217,12.5,0.25,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.582604099,0.488005014,40.26540842,7243.22611
1218,1218,25.0,0.5,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.548724554,0.472270742,39.98873363,6772.93347
1219,1219,25.0,0.5,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.582954458,0.486003684,40.40291611,7085.06308
1220,1220,25.0,0.5,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.571708025,0.485912698,40.26540842,7479.93417
1221,1221,25.0,0.5,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.493757519,0.446575791,35.8744954,6795.88187
1222,1222,12.5,0.25,0.25,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.498058212,0.42403139,34.8789274,8465.88563
1223,1223,25.0,0.5,0.25,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.517723246,0.463275619,37.32322478,6374.4443
1224,1224,12.5,0.25,0.38,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.559324725,0.455453173,38.67877702,8562.37077
1225,1225,25.0,0.5,0.38,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.556294925,0.476308423,38.19630554,6795.88187
1226,1226,12.5,0.25,0.38,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.600388431,0.498478897,41.78031158,7554.4683
1227,1227,12.5,0.25,0.25,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.582482579,0.482859526,39.81661146,5154.97591
1228,1228,12.5,0.25,0.25,0.75,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.607396172,0.501359058,43.33471751,8634.77583
1229,1229,25.0,0.5,0.25,0.75,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.52332906,0.436042539,37.72210168,6235.45278
1230,1230,25.0,0.25,0.38,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.391598449,0.383470679,30.79835142,3911.42225
1231,1231,25.0,0.5,0.25,0.75,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.449875425,0.42726083,33.99420814,5124.8549
1232,1232,12.5,0.25,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.541564813,0.477778535,37.55556802,6752.01695
1233,1233,25.0,0.5,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.447668818,0.423013398,33.08835541,4850.03746
1234,1234,12.5,0.25,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.612222602,0.506852617,42.78112742,7969.02575
1235,1235,25.0,0.5,0.25,0.63,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.437188153,0.416280584,31.67018669,5527.42503
1236,1236,25.0,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.320417393,0.377566465,27.44242745,3049.26032
1237,1237,25.0,0.5,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.411591443,0.404575636,31.70230081,4357.82292
1238,1238,25.0,0.5,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.342841074,0.381767872,28.79344014,3502.08292
1239,1239,12.5,0.25,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.408797854,0.389204379,30.73453761,4460.91457
1240,1240,12.5,0.25,0.25,0.25,0.38,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.425493214,0.402362581,31.90931611,4802.6043
1241,1241,25.0,0.5,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.496618271,0.448972519,35.88401108,5948.11447
1242,1242,12.5,0.25,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.429000524,0.416537797,32.84923819,4320.87416
1243,1243,25.0,0.5,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.496618271,0.441974474,36.04045222,6394.07791
1244,1244,12.5,0.25,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.617868887,0.510839162,43.43220995,8212.79289
1245,1245,25.0,0.5,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.565324698,0.482227496,40.35118636,7411.17457
1246,1246,12.5,0.25,0.25,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.610860604,0.503991707,43.93700206,8211.0795
1247,1247,25.0,0.5,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.464411249,0.433195442,34.18362679,5395.33158
1248,1248,25.0,0.5,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.43687052,0.417545412,34.74417997,4808.60902
1249,1249,25.0,0.25,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.461910536,0.437922725,34.78580066,6335.29639
1250,1250,12.5,0.25,0.25,0.75,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.544066693,0.453466595,41.3631924,7183.10038
1251,1251,12.5,0.25,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.460510431,0.403129918,31.67889844,4340.82151
1252,1252,25.0,0.5,0.38,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.545094508,0.463759475,37.62977375,6276.41054
1253,1253,12.5,0.25,0.25,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.440473059,0.411955636,34.95536146,5876.96001
1254,1254,25.0,0.5,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.499992838,0.431448682,35.55891105,6491.22353
1255,1255,25.0,0.5,0.25,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.520180895,0.460795368,37.72210168,6328.89332
1256,1256,25.0,0.5,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.399193166,0.402105764,31.38338142,4323.93099
1257,1257,12.5,0.25,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.533820778,0.464165541,38.17159714,6608.04163
1258,1258,12.5,0.25,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.442626748,0.470719039,31.67018669,4480.07
1259,1259,12.5,0.25,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.543722877,0.471249919,39.92318644,7800.50128
1260,1260,12.5,0.25,0.25,0.75,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.594206083,0.494895461,41.17620131,7163.9441
1261,1261,25.0,0.5,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.350874635,0.447597174,29.05187144,3511.5379
1262,1262,25.0,0.5,0.38,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.386518419,0.399983862,30.39027791,4245.28573
1263,1263,25.0,0.5,0.25,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.447040787,0.423053154,33.94201411,4813.45285
1264,1264,12.5,0.25,0.25,0.75,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.482908968,0.439395296,34.89511705,5439.4215
1265,1265,25.0,0.5,0.25,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.538593399,0.463064582,37.74750888,6583.45789
1266,1266,25.0,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.442693354,0.428903862,33.58954163,4830.95981
1267,1267,12.5,0.25,0.25,0.25,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.39936701,0.409438226,31.38338142,4310.6254
1268,1268,25.0,0.5,0.25,0.75,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.391964935,0.389204379,29.55021089,4357.82292
1269,1269,12.5,0.25,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.543966758,0.448597173,37.11047048,6870.34212
1270,1270,12.5,0.25,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.613333283,0.504056677,42.40766225,7825.87492
1271,1271,25.0,0.5,0.25,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.447668818,0.423013398,33.53267475,5086.60991
1272,1272,25.0,0.5,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.513772901,0.45807618,37.25789282,6198.06496
1273,1273,12.5,0.25,0.25,0.75,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.526501878,0.485218942,39.98873363,6274.93484
1274,1274,25.0,0.5,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.527308548,0.434276914,36.09379556,6320.23893
1275,1275,12.5,0.25,0.25,0.38,0.38,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.437609121,0.416280584,32.69048728,4745.46028
1276,1276,12.5,0.25,0.38,0.38,0.25,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.614621141,0.50404651,40.22334958,6254.82922
1277,1277,25.0,0.5,0.38,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.453826356,0.408038131,31.07883034,5455.11891
1278,1278,12.5,0.25,0.25,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.558394035,0.478666426,40.86547798,7103.50894
1279,1279,25.0,0.5,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.560656898,0.476149113,39.48495207,7804.62795
1280,1280,12.5,0.25,0.25,0.25,0.38,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.612222602,0.508131009,42.50852244,7616.70599
1281,1281,25.0,0.5,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.474162324,0.435584965,34.0430221,5424.12351
1282,1282,25.0,0.5,0.38,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.574789359,0.479630435,38.86547798,4572.12637
1283,1283,25.0,0.5,0.38,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.5138891,0.456936833,36.80735327,5916.86224
1284,1284,25.0,0.5,0.25,0.75,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.621376432,0.513585375,44.59947057,8173.5891
1285,1285,25.0,0.5,0.25,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.455340281,0.435620773,33.43397592,4975.88538
1286,1286,25.0,0.5,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.496270554,0.445238125,35.61618557,5794.89185
1287,1287,12.5,0.25,0.38,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.614621141,0.513728593,43.7550339,8090.41713
1288,1288,25.0,0.5,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.559628479,0.470719039,38.38301202,7071.61532
1289,1289,12.5,0.25,0.38,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.533393093,0.465952713,37.29886067,6482.70572
1290,1290,12.5,0.25,0.25,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.495479339,0.448946243,35.90984596,5750.88107
1291,1291,25.0,0.5,0.25,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.459087683,0.405558182,32.41787171,5773.00842
1292,1292,12.5,0.25,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.528518697,0.437693166,36.31013579,6821.8081
1293,1293,12.5,0.25,0.38,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.573428227,0.483787993,39.98873363,7293.53617
1294,1294,25.0,0.5,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.382036352,0.399172403,30.11060535,3826.17226
1295,1295,12.5,0.25,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.632108665,0.527895672,44.59947057,8440.96097
1296,1296,25.0,0.25,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.26933671,0.388819023,29.77562706,2605.69676
1297,1297,12.5,0.25,0.38,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.58249065,0.48648622,40.22738685,7122.49056
1298,1298,25.0,0.5,0.38,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.391598449,0.391441876,30.80685608,4062.73953
1299,1299,25.0,0.5,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.44371199,0.424311942,33.74349354,5046.45734
1300,1300,12.5,0.25,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.612974151,0.508131009,42.73173641,7829.47294
1301,1301,12.5,0.25,0.25,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.612222602,0.504526655,42.93452098,7920.06175
1302,1302,25.0,0.5,0.38,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.527189908,0.463561831,37.77937909,6251.61184
1303,1303,25.0,0.5,0.25,0.75,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.337022711,0.377566465,29.90851804,3502.08292
1304,1304,12.5,0.25,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.553729427,0.475965002,34.8744954,5126.99318
1305,1305,12.5,0.25,0.25,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.545094508,0.426746554,37.27729673,7071.83395
1306,1306,25.0,0.5,0.38,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.514537018,0.483787993,39.98873363,6514.63899
1307,1307,25.0,0.5,0.25,0.75,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.496636394,0.42727728,34.83881461,5729.71505
1308,1308,12.5,0.25,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.49368953,0.449871489,35.18597077,6960.10751
1309,1309,25.0,0.5,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.442626748,0.411590845,33.49580066,3496.35236
1310,1310,12.5,0.25,0.25,0.75,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.458530485,0.407126353,32.79766623,5498.58395
1311,1311,25.0,0.5,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.384610827,0.435620773,33.30696962,3943.13168
1312,1312,12.5,0.25,0.25,0.25,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.583378727,0.492820232,41.71941614,7793.44206
1313,1313,12.5,0.25,0.25,0.38,0.38,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.532303678,0.445284233,37.20955415,6801.32393
1314,1314,25.0,0.5,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.376670148,0.388821721,33.221987,3385.148
1315,1315,12.5,0.25,0.38,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.566319234,0.437516086,35.33160636,8652.04334
1316,1316,12.5,0.25,0.38,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.545028739,0.460180133,38.19630554,6958.17479
1317,1317,12.5,0.25,0.38,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.641480254,0.528322189,45.47838117,8621.81568
1318,1318,25.0,0.5,0.38,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.46424992,0.433195442,33.85831713,5192.88315
1319,1319,25.0,0.5,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.443419908,0.438630573,33.84707944,5154.97591
1320,1320,25.0,0.5,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.410849197,0.409862936,32.76315093,4489.22384
1321,1321,25.0,0.5,0.38,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.459358903,0.420093742,32.68039834,4905.49871
1322,1322,25.0,0.5,0.38,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.505120461,0.459464772,36.6742427,6862.90839
1323,1323,25.0,0.5,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.490467439,0.446570029,35.88401108,5942.42162
1324,1324,25.0,0.5,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.448260198,0.428118259,33.85831713,5830.48855
1325,1325,12.5,0.25,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.555327493,0.471125278,38.63984283,7107.60976
1326,1326,25.0,0.5,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.496019026,0.448256199,35.43484314,5755.70016
1327,1327,25.0,0.5,0.38,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.538125922,0.471161461,38.34178123,6994.24801
1328,1328,25.0,0.5,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.518626455,0.458254721,38.6254357,6226.28514
1329,1329,25.0,0.5,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.546259537,0.459224426,37.80745277,6958.17479
1330,1330,25.0,0.5,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.549794912,0.452785174,35.90984596,5700.24324
1331,1331,12.5,0.25,0.25,0.75,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.584016198,0.487889324,40.16821467,6320.23893
1332,1332,12.5,0.25,0.25,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.391598449,0.408038131,31.02764698,8652.04334
1333,1333,25.0,0.5,0.25,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.442626748,0.424728104,33.32452765,4905.49871
1334,1334,25.0,0.5,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.557250655,0.47653588,38.38301202,6564.9583
1335,1335,12.5,0.25,0.25,0.75,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.518626455,0.499607522,41.57478166,7521.71436
1336,1336,25.0,0.5,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.52698696,0.446434718,35.17991165,6190.66597
1337,1337,12.5,0.25,0.25,0.25,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.520592483,0.460796109,37.7513957,6594.0446
1338,1338,12.5,0.25,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.548124898,0.465680233,35.12114225,6671.07264
1339,1339,12.5,0.25,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.627442488,0.511834352,44.59947057,8263.28974
1340,1340,12.5,0.25,0.25,0.75,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.526501878,0.443192487,46.36934409,7738.88171
1341,1341,12.5,0.25,0.38,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.451291733,0.401931944,33.28905228,6015.22456
1342,1342,12.5,0.25,0.25,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.566076664,0.495898084,41.73956057,7935.09476
1343,1343,25.0,0.5,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.499125312,0.424803532,34.8499548,5914.16491
1344,1344,25.0,0.5,0.38,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.597060641,0.49087282,34.97141513,4802.6043
1345,1345,12.5,0.25,0.25,0.38,0.25,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.391598449,0.389452648,30.79125626,3937.91539
1346,1346,12.5,0.25,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.543972464,0.466640196,38.36457821,5330.63134
1347,1347,25.0,0.5,0.25,0.63,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.469631675,0.434132503,34.77712169,5498.43844
1348,1348,12.5,0.25,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.488485703,0.417947008,34.02922281,5674.02852
1349,1349,25.0,0.5,0.38,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.498952193,0.442193092,35.84349356,5919.43076
1350,1350,25.0,0.5,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.504169517,0.456450549,36.46620322,6237.20605
1351,1351,25.0,0.5,0.38,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.526501878,0.467854471,38.6454264,7804.62795
1352,1352,25.0,0.5,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.476202171,0.438231396,34.76957798,5534.80494
1353,1353,25.0,0.5,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.595065655,0.492693356,40.45342047,8969.40184
