,id,clonesize,honeybee,bumbles,andrena,osmia,MaxOfUpperTRange,MinOfUpperTRange,AverageOfUpperTRange,MaxOfLowerTRange,MinOfLowerTRange,AverageOfLowerTRange,RainingDays,AverageRainingDays,fruitset,fruitmass,seeds,yield
11906,11906,25.0,0.5,0.38,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.583077181,0.487772887,40.56148952,7804.62795
8073,8073,12.5,0.25,0.25,0.75,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.56581933,0.477438541,39.85898134,5954.51315
5335,5335,25.0,0.5,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.490965919,0.446434723,35.11807556,6306.55062
10317,10317,25.0,0.5,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.376009787,0.390310494,30.79561296,3998.05416
11697,11697,12.5,0.25,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.479965751,0.437359742,34.53114233,5313.37828
10761,10761,25.0,0.5,0.25,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.520756415,0.463821541,38.3177098,6254.65511
5950,5950,25.0,0.5,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.52380127,0.460796109,37.20361319,6237.20605
6744,6744,25.0,0.5,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.500183678,0.446826317,36.90930402,6107.38247
12951,12951,12.5,0.25,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.555568429,0.480580564,39.77346165,7554.4683
15101,15101,25.0,0.5,0.38,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.505120461,0.45807618,36.16604354,6131.30938
10956,10956,12.5,0.25,0.25,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.582604099,0.44252903,40.92210139,7963.93931
5845,5845,25.0,0.5,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.53255682,0.465807165,38.70659201,6493.63712
15274,15274,25.0,0.5,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.566413581,0.471523454,27.87390845,6846.00686
7425,7425,25.0,0.5,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.447780771,0.42726083,33.23980604,5085.84473
12729,12729,25.0,0.5,0.38,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.558394035,0.478666426,39.23411184,7400.77538
9384,9384,12.5,0.25,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.498729997,0.450749828,35.80706195,6037.68613
10102,10102,25.0,0.25,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.46274257,0.429702536,33.11609108,5628.8828
6658,6658,12.5,0.25,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.517721232,0.43226586,35.55511529,6449.04157
5128,5128,25.0,0.5,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.534251703,0.436042539,37.7247238,6279.3385
10327,10327,25.0,0.5,0.25,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.462752296,0.436042539,34.33849206,5199.79211
7502,7502,20.0,0.5,0.38,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.503636289,0.452100321,40.57450377,6397.35569
10147,10147,25.0,0.5,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.595948108,0.494588902,41.18642111,8743.52098
14884,14884,12.5,0.25,0.38,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.585434474,0.481173502,40.22334958,7103.50894
9273,9273,12.5,0.25,0.25,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.519208599,0.443192487,44.59947057,7230.1325
9399,9399,25.0,0.5,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.559215109,0.479010781,38.54027918,7071.83395
5345,5345,12.5,0.25,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.527742687,0.480382567,42.171731315,7713.4796
12872,12872,25.0,0.5,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.52380127,0.463721548,37.52274536,6540.10545
11937,11937,12.5,0.25,0.38,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.612633396,0.503371107,42.40915749,7914.17118
14180,14180,25.0,0.5,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.543972464,0.463558518,37.62977375,7532.82953
6798,6798,25.0,0.5,0.38,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.424574228,0.439040667,31.44841986,4418.44126
4213,4213,25.0,0.5,0.25,0.63,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.49368953,0.446570029,35.50118221,5777.3754
4336,4336,12.5,0.25,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.584016198,0.488527456,40.37019338,7085.06308
4692,4692,25.0,0.5,0.25,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.376670148,0.396533319,29.55021089,3049.39771
5811,5811,25.0,0.5,0.25,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.500189951,0.444139023,35.50118221,6645.56998
2464,2464,12.5,0.25,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.350992769,0.382602075,29.52823594,3502.08292
14922,14922,25.0,0.5,0.38,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.478469338,0.448946243,34.62976419,5360.87391
2628,2628,25.0,0.5,0.38,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.534251703,0.467219599,37.70659201,6019.26248
1767,1767,12.5,0.25,0.25,0.25,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.40294843,0.404869033,31.43977899,4476.81146
2922,2922,25.0,0.5,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.47960301,0.439104197,34.89995717,5777.3754
12894,12894,25.0,0.5,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.506190323,0.456826317,38.94515185,5217.13976
7751,7751,12.5,0.25,0.38,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.561962455,0.476308423,39.23039094,6898.39095
4777,4777,12.5,0.25,0.25,0.25,0.38,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.395911623,0.391582692,30.65269019,4166.29973
9807,9807,25.0,0.5,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.498696418,0.450498441,36.04067577,5602.02293
9453,9453,25.0,0.5,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.462752296,0.436345708,34.8789274,5246.52146
12176,12176,12.5,0.25,0.25,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.527308548,0.43226586,37.96686445,7230.1325
3685,3685,25.0,0.5,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.424574228,0.394617089,31.44841986,4899.11899
1933,1933,25.0,0.5,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.489823352,0.445474763,35.55753695,5807.00693
9242,9242,25.0,0.5,0.25,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.4693892,0.40166998,32.60317761,5601.20531
5087,5087,25.0,0.5,0.25,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.392583006,0.377762987,29.94364365,3764.31973
14943,14943,12.5,0.25,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.55195445,0.470881658,38.7940564,7085.06308
4664,4664,25.0,0.5,0.25,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.432911682,0.405976473,32.70643359,5492.81699
13245,13245,25.0,0.5,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.450822025,0.420598245,32.88039453,5313.37828
14375,14375,25.0,0.5,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.454937519,0.43494618,32.69048728,5046.45734
11997,11997,12.5,0.25,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.470593127,0.430330293,33.29902167,5356.87186
8026,8026,25.0,0.5,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.5143032,0.453940904,36.95787336,5663.06579
13584,13584,25.0,0.5,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.480072982,0.447536765,35.18441169,5299.66133
9909,9909,25.0,0.5,0.38,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.498696418,0.43226586,35.40935334,6019.26248
7521,7521,12.5,0.25,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.572725923,0.481279313,39.64669117,7222.00462
8008,8008,25.0,0.5,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.489083314,0.42018755,33.52074419,4966.77945
8697,8697,25.0,0.5,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.520637077,0.430253104,36.88084855,6539.11085
5488,5488,12.5,0.25,0.25,0.25,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.600086778,0.500292047,42.1419027,7835.76779
8040,8040,25.0,0.5,0.38,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.450102564,0.428118259,33.749712,4926.27902
10481,10481,25.0,0.5,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.334593591,0.377011619,28.13589892,3784.11935
4276,4276,25.0,0.5,0.38,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.509989204,0.42403139,34.8789274,6752.01695
4941,4941,25.0,0.5,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.380852104,0.376880162,29.37301155,3837.51296
7256,7256,25.0,0.5,0.25,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.396766474,0.396766474,30.68026439,3923.90628
11902,11902,25.0,0.5,0.38,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.419015102,0.41553133,31.67018669,4480.07
8130,8130,12.5,0.25,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.498952193,0.45807618,36.61704886,5830.89362
13989,13989,12.5,0.25,0.38,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.532728714,0.465041445,38.17159714,6493.25828
10798,10798,12.5,0.25,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.531583632,0.465680233,37.97024343,6979.32479
83,83,25.0,0.5,0.38,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.48180056,0.446912521,35.46687387,5200.57849
762,762,25.0,0.5,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.462013355,0.435203234,34.46756739,5322.84043
1560,1560,25.0,0.5,0.38,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.478469338,0.412661872,34.98855463,5645.14663
11889,11889,25.0,0.5,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.4965362,0.445484498,35.8744954,6060.28382
1369,1369,12.5,0.25,0.25,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.494089347,0.448972519,35.8689134,6020.87569
3110,3110,12.5,0.25,0.25,0.25,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.433014308,0.4228466,33.12590428,4503.16186
11357,11357,25.0,0.5,0.25,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.406644523,0.38126925,31.26836507,4802.6043
2932,2932,12.5,0.25,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.551891558,0.454160581,37.03174422,6528.79888
3672,3672,25.0,0.25,0.25,0.25,0.38,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.403310637,0.402182926,31.0382623,4010.55215
2222,2222,20.0,0.537,0.38,0.0,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.508104246,0.458966196,36.80503364,5862.80545
4836,4836,12.5,0.25,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.58337988,0.486889324,40.03902035,6320.96112
5377,5377,25.0,0.5,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.433014308,0.4228466,33.11609108,4503.16186
15006,15006,25.0,0.5,0.25,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.498729997,0.448463132,35.92331365,5747.56017
2925,2925,25.0,0.5,0.25,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.320564713,0.372338285,27.71977169,3238.02815
3008,3008,25.0,0.5,0.25,0.75,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.350992769,0.388632634,29.63179631,3385.36422
1592,1592,25.0,0.5,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.481204499,0.445339632,35.6026819,5495.36535
770,770,12.5,0.25,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.541142146,0.463558518,37.54210856,6591.78118
3205,3205,25.0,0.5,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.511830268,0.460369104,37.32322478,6515.30587
14311,14311,25.0,0.5,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.454937519,0.401067837,34.88512085,5192.88315
4073,4073,25.0,0.5,0.25,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.384981338,0.370480992,29.83315835,3813.16579
13828,13828,25.0,0.5,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.572611128,0.488176027,35.98857322,6887.46649
7291,7291,25.0,0.5,0.25,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.390063566,0.388860282,29.08514833,4179.18592
12157,12157,25.0,0.5,0.25,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.459356717,0.406869398,32.70643359,4936.10558
4020,4020,12.5,0.25,0.38,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.4745752,0.437265704,34.72483444,5569.13925
11319,11319,12.5,0.25,0.25,0.63,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.485548321,0.439565369,35.84349356,5305.74363
15038,15038,25.0,0.5,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.490965919,0.449545727,35.98855463,5004.15434
12989,12989,25.0,0.5,0.25,0.75,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.510102557,0.452027468,36.57388769,6226.28514
6248,6248,25.0,0.5,0.38,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.429580755,0.395435754,31.10924166,4696.44394
10322,10322,12.5,0.25,0.25,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.500207249,0.431267232,35.11807556,6024.94599
3913,3913,25.0,0.5,0.38,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.502398084,0.438612787,35.71826335,6491.22353
14383,14383,12.5,0.25,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.532704207,0.468493268,38.23938598,6836.39728
5831,5831,25.0,0.5,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.534251703,0.468904437,35.79125626,6493.25828
570,570,12.5,0.25,0.25,0.38,0.25,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.52661476,0.460264893,37.55556802,6026.06365
7265,7265,37.5,0.25,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.354413049,0.388167887,29.08514833,3447.0821
13800,13800,25.0,0.5,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.498696418,0.413625114,35.55891105,6591.78118
54,54,12.5,0.25,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.530291604,0.440241496,36.54941505,6482.70572
14454,14454,25.0,0.5,0.25,0.75,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.520592483,0.435291285,35.72822346,6320.23893
1671,1671,25.0,0.5,0.25,0.75,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.421629852,0.414272565,32.15868546,4696.44394
6252,6252,12.5,0.25,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.559215109,0.474776543,40.63849594,7541.6674
11111,11111,25.0,0.5,0.38,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.534251703,0.463275619,37.90930402,6361.48951
7558,7558,12.5,0.25,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.597060641,0.496548991,40.56148952,7548.34706
14221,14221,12.5,0.25,0.38,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.523070143,0.459420676,36.31114278,6626.8515
5212,5212,25.0,0.5,0.25,0.63,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.514086408,0.456450549,36.55432716,6574.18247
13466,13466,25.0,0.5,0.25,0.75,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.395911623,0.403128905,31.77298278,4201.43596
3231,3231,12.5,0.25,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.583378727,0.490981116,41.76622653,7162.43364
11499,11499,25.0,0.5,0.25,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.611462998,0.50404651,42.15823782,7920.06175
1946,1946,25.0,0.5,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.518626455,0.460895865,37.45346655,6370.89887
3858,3858,25.0,0.5,0.25,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.500337417,0.444690988,37.17143065,6182.75087
7991,7991,12.5,0.25,0.38,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.511413154,0.453338519,38.84880688,7517.44077
1983,1983,25.0,0.5,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.517721232,0.456752669,36.3623002,6274.93484
10822,10822,25.0,0.5,0.38,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.496636394,0.445497348,35.98855463,5971.39402
14441,14441,25.0,0.5,0.38,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.551264467,0.478135139,39.46756134,6480.80815
1590,1590,25.0,0.5,0.38,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.53434503,0.472760521,39.82088488,6539.11085
13129,13129,12.5,0.25,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.565085745,0.471871207,38.69800786,6771.72291
12207,12207,12.5,0.25,0.38,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.614621141,0.514873193,43.68715255,8090.41713
4099,4099,25.0,0.5,0.25,0.75,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.566319234,0.436345708,34.46756739,6409.14001
8567,8567,25.0,0.5,0.25,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.384981338,0.406618165,31.10161493,4178.77206
9815,9815,12.5,0.25,0.25,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.535863236,0.446570029,37.77154371,6554.97686
7987,7987,12.5,0.25,0.25,0.75,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.435965493,0.419720202,32.15868546,4696.44394
13228,13228,12.5,0.25,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.379906235,0.388821721,29.2486781,3804.61017
8121,8121,25.0,0.5,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.49368953,0.44252903,35.17991165,6735.24371
10251,10251,25.0,0.5,0.38,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.534251703,0.462270742,37.70659201,8109.2305
5737,5737,12.5,0.25,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.489635345,0.44549439,34.69390641,5781.85965
6985,6985,25.0,0.5,0.25,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.407373541,0.386415506,30.54294428,4334.84122
3881,3881,25.0,0.5,0.25,0.75,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.477641079,0.423865656,33.95797729,4393.52743
5779,5779,25.0,0.5,0.38,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.487214901,0.446570029,38.93451187,5791.45673
4431,4431,25.0,0.5,0.38,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.363726236,0.392836179,29.52823594,3720.71159
2071,2071,25.0,0.5,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.486814739,0.438231396,35.56261102,7888.41493
11130,11130,12.5,0.25,0.25,0.75,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.588987285,0.48881217,40.0282126,7381.3794
10491,10491,12.5,0.25,0.38,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.593029845,0.485005194,43.95536146,7660.88604
4155,4155,25.0,0.5,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.558537787,0.480847944,39.8226933,7136.98445
5461,5461,12.5,0.25,0.25,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.447115975,0.425532713,33.58954163,5192.88315
4851,4851,25.0,0.5,0.38,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.583378727,0.486889324,35.55891105,6109.85047
5765,5765,25.0,0.5,0.25,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.463097152,0.417947008,34.80493878,5566.52275
6233,6233,12.5,0.25,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.621376432,0.513208594,43.65957738,8562.37077
360,360,12.5,0.25,0.25,0.25,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.603524723,0.504526655,42.63998621,7771.01027
9875,9875,12.5,0.25,0.38,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.583077181,0.490020262,40.73826603,7425.75194
13246,13246,12.5,0.25,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.581744319,0.485989695,40.17143065,7357.3589
3194,3194,12.5,0.25,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.435380969,0.398116316,31.26836507,5200.57849
45,45,25.0,0.5,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.572046486,0.488615886,40.56322545,7298.0026
11531,11531,25.0,0.5,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.420206355,0.417915449,32.71791783,4802.6043
8063,8063,25.0,0.5,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.506346175,0.459101737,36.13019216,6822.97163
8215,8215,25.0,0.5,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.45682495,0.427937649,33.55813441,5085.84473
354,354,12.5,0.25,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.579179402,0.484349504,40.0282126,7301.10622
12829,12829,25.0,0.5,0.25,0.75,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.511480554,0.438095887,35.41408191,6392.35667
14562,14562,25.0,0.5,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.52661476,0.460795368,37.33160636,6578.23522
437,437,12.5,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.557250655,0.480847944,39.8226933,7236.09025
3071,3071,25.0,0.5,0.38,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.506987743,0.450537939,36.49496278,6189.7798
11400,11400,12.5,0.25,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.539255853,0.476308423,39.64669117,7215.40971
11799,11799,12.5,0.25,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.621810512,0.514572613,35.82485207,6318.70872
11096,11096,25.0,0.5,0.25,0.75,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.52380127,0.451036893,36.28998253,6799.72918
4148,4148,12.5,0.25,0.38,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.566719686,0.463806532,39.36457911,7163.9441
7984,7984,25.0,0.5,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.58337967,0.483787993,37.31114278,6409.14001
10850,10850,25.0,0.5,0.38,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.603545036,0.497978979,41.92156882,7778.34916
7872,7872,25.0,0.5,0.38,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.53434503,0.464165541,37.67828481,6254.82922
10933,10933,25.0,0.5,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.480072982,0.440298814,33.53267475,5647.71226
9206,9206,25.0,0.5,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.547243349,0.463561831,37.52274536,7575.80124
13841,13841,12.5,0.25,0.38,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.594206083,0.492820232,41.57478166,7440.71201
9448,9448,12.5,0.25,0.25,0.63,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.611993912,0.469978321,37.74750888,7556.10991
